Date/Time,Environmental Audio Exposure (dBASPL),Source
2022-08-24 18:40:03,67.51,Mithat Can’s Apple Watch
2022-08-24 19:10:03,71.39,Mithat Can’s Apple Watch
2022-08-24 19:39:58,71.11,Mithat Can’s Apple Watch
2022-08-24 20:09:53,58.47,Mithat Can’s Apple Watch
2022-08-24 20:39:48,54.32,Mithat Can’s Apple Watch
2022-08-24 21:09:43,49.36,Mithat Can’s Apple Watch
2022-08-24 21:39:43,47.51,Mithat Can’s Apple Watch
2022-08-24 22:09:43,50.9,Mithat Can’s Apple Watch
2022-08-24 22:39:38,43.97,Mithat Can’s Apple Watch
2022-08-24 23:09:33,55.74,Mithat Can’s Apple Watch
2022-08-24 23:39:28,63.29,Mithat Can’s Apple Watch
2022-08-25 00:09:23,68.98,Mithat Can’s Apple Watch
2022-08-25 00:39:23,64.19,Mithat Can’s Apple Watch
2022-08-25 01:09:23,52.17,Mithat Can’s Apple Watch
2022-08-25 16:22:30,72.9,Mithat Can’s Apple Watch
2022-08-25 16:52:25,71.63,Mithat Can’s Apple Watch
2022-08-25 17:22:20,69,Mithat Can’s Apple Watch
2022-08-25 17:52:15,67.35,Mithat Can’s Apple Watch
2022-08-25 18:22:15,60.09,Mithat Can’s Apple Watch
2022-08-25 18:52:10,69.72,Mithat Can’s Apple Watch
2022-08-25 19:22:10,65.8,Mithat Can’s Apple Watch
2022-08-25 19:52:05,66.02,Mithat Can’s Apple Watch
2022-08-25 20:22:00,49.53,Mithat Can’s Apple Watch
2022-08-25 20:52:00,60.91,Mithat Can’s Apple Watch
2022-08-25 21:21:55,67.66,Mithat Can’s Apple Watch
2022-08-26 18:46:35,53.18,Mithat Can’s Apple Watch
2022-08-26 19:16:35,62.86,Mithat Can’s Apple Watch
2022-08-26 19:46:30,70.6,Mithat Can’s Apple Watch
2022-08-26 20:16:25,70.69,Mithat Can’s Apple Watch
2022-08-26 20:46:25,72.16,Mithat Can’s Apple Watch
2022-08-26 21:16:20,68.38,Mithat Can’s Apple Watch
2022-08-26 21:46:15,71.39,Mithat Can’s Apple Watch
2022-08-26 22:16:10,70.43,Mithat Can’s Apple Watch
2022-08-26 22:46:10,65.12,Mithat Can’s Apple Watch
2022-08-26 23:16:10,66.62,Mithat Can’s Apple Watch
2022-08-26 23:46:05,67.62,Mithat Can’s Apple Watch
2022-08-27 00:16:05,64.34,Mithat Can’s Apple Watch
2022-08-27 00:46:05,61.92,Mithat Can’s Apple Watch
2022-08-27 15:50:16,69.19,Mithat Can’s Apple Watch
2022-08-27 16:20:11,54.64,Mithat Can’s Apple Watch
2022-08-28 18:53:56,65.61,Mithat Can’s Apple Watch
2022-08-28 19:23:51,63.63,Mithat Can’s Apple Watch
2022-08-28 19:53:46,63.76,Mithat Can’s Apple Watch
2022-08-28 20:23:41,61.32,Mithat Can’s Apple Watch
2022-08-28 20:53:41,67.25,Mithat Can’s Apple Watch
2022-08-28 21:23:36,66.04,Mithat Can’s Apple Watch
2022-08-28 21:53:36,59.64,Mithat Can’s Apple Watch
2022-08-28 22:23:36,42.26,Mithat Can’s Apple Watch
2022-08-28 22:53:36,59.5,Mithat Can’s Apple Watch
2022-08-29 04:03:03,62.58,Mithat Can’s Apple Watch
2022-08-29 04:32:58,63.82,Mithat Can’s Apple Watch
2022-08-29 05:02:53,63.35,Mithat Can’s Apple Watch
2022-08-29 05:32:48,62.21,Mithat Can’s Apple Watch
2022-08-29 06:02:48,65.3,Mithat Can’s Apple Watch
2022-08-29 06:32:48,66.1,Mithat Can’s Apple Watch
2022-08-29 07:02:43,65.91,Mithat Can’s Apple Watch
2022-08-29 07:32:38,66.44,Mithat Can’s Apple Watch
2022-08-29 08:02:33,64.36,Mithat Can’s Apple Watch
2022-08-29 08:32:28,69.96,Mithat Can’s Apple Watch
2022-08-29 09:02:28,75.34,Mithat Can’s Apple Watch
2022-08-29 09:32:23,67.47,Mithat Can’s Apple Watch
2022-08-29 10:02:18,71.59,Mithat Can’s Apple Watch
2022-08-29 10:32:13,72.81,Mithat Can’s Apple Watch
2022-08-29 11:02:08,73.96,Mithat Can’s Apple Watch
2022-08-29 11:32:03,72.89,Mithat Can’s Apple Watch
2022-08-29 12:02:03,74.64,Mithat Can’s Apple Watch
2022-08-29 12:31:58,67.79,Mithat Can’s Apple Watch
2022-08-29 13:01:53,68.02,Mithat Can’s Apple Watch
2022-08-29 13:31:48,73.42,Mithat Can’s Apple Watch
2022-08-29 14:01:43,67.75,Mithat Can’s Apple Watch
2022-08-29 14:31:38,69.8,Mithat Can’s Apple Watch
2022-08-29 15:01:38,71.59,Mithat Can’s Apple Watch
2022-08-29 15:31:38,62.05,Mithat Can’s Apple Watch
2022-08-29 16:01:38,62.52,Mithat Can’s Apple Watch
2022-08-29 16:31:33,36.56,Mithat Can’s Apple Watch
2022-08-29 17:01:33,63.21,Mithat Can’s Apple Watch
2022-08-30 15:18:00,69.61,Mithat Can’s Apple Watch
2022-08-30 15:47:55,68.5,Mithat Can’s Apple Watch
2022-08-30 16:17:55,68.23,Mithat Can’s Apple Watch
2022-08-30 16:47:50,67.39,Mithat Can’s Apple Watch
2022-08-30 17:17:50,62.03,Mithat Can’s Apple Watch
2022-08-30 17:47:45,72.18,Mithat Can’s Apple Watch
2022-08-30 18:17:40,73.11,Mithat Can’s Apple Watch
2022-08-30 18:47:35,67.91,Mithat Can’s Apple Watch
2022-08-30 19:17:35,66.97,Mithat Can’s Apple Watch
2022-08-30 19:47:30,68.81,Mithat Can’s Apple Watch
2022-08-30 20:17:30,71.08,Mithat Can’s Apple Watch
2022-08-30 20:47:25,73.64,Mithat Can’s Apple Watch
2022-08-30 21:17:20,72.9,Mithat Can’s Apple Watch
2022-08-30 21:47:15,73.35,Mithat Can’s Apple Watch
2022-08-30 22:17:10,75.02,Mithat Can’s Apple Watch
2022-08-30 22:47:10,71.33,Mithat Can’s Apple Watch
2022-08-30 23:17:10,82.15,Mithat Can’s Apple Watch
2022-08-30 23:47:10,79.33,Mithat Can’s Apple Watch
2022-08-31 00:17:10,69.82,Mithat Can’s Apple Watch
2022-08-31 00:47:10,74.9,Mithat Can’s Apple Watch
2022-08-31 01:17:05,68.19,Mithat Can’s Apple Watch
2022-08-31 01:47:00,61.96,Mithat Can’s Apple Watch
2022-08-31 02:17:00,51.68,Mithat Can’s Apple Watch
2022-08-31 15:05:14,65.29,Mithat Can’s Apple Watch
2022-08-31 15:35:14,68.93,Mithat Can’s Apple Watch
2022-08-31 16:05:14,69.52,Mithat Can’s Apple Watch
2022-08-31 16:35:09,59.94,Mithat Can’s Apple Watch
2022-08-31 17:05:09,62.61,Mithat Can’s Apple Watch
2022-08-31 17:35:04,65.94,Mithat Can’s Apple Watch
2022-08-31 18:04:59,63.26,Mithat Can’s Apple Watch
2022-08-31 18:34:59,60.38,Mithat Can’s Apple Watch
2022-08-31 19:04:59,64.7,Mithat Can’s Apple Watch
2022-08-31 19:34:54,62.69,Mithat Can’s Apple Watch
2022-08-31 20:04:54,61.21,Mithat Can’s Apple Watch
2022-08-31 20:34:54,64.33,Mithat Can’s Apple Watch
2022-09-01 07:57:08,64.21,Mithat Can’s Apple Watch
2022-09-01 08:27:23,66.25,Mithat Can’s Apple Watch
2022-09-01 08:57:23,67.84,Mithat Can’s Apple Watch
2022-09-01 09:27:18,69.56,Mithat Can’s Apple Watch
2022-09-01 09:57:18,70.17,Mithat Can’s Apple Watch
2022-09-01 10:27:18,69.2,Mithat Can’s Apple Watch
2022-09-01 10:57:18,68.94,Mithat Can’s Apple Watch
2022-09-01 11:27:18,75.76,Mithat Can’s Apple Watch
2022-09-01 11:57:13,65.29,Mithat Can’s Apple Watch
2022-09-01 12:27:08,67.82,Mithat Can’s Apple Watch
2022-09-01 12:57:08,62.65,Mithat Can’s Apple Watch
2022-09-01 13:27:03,66.49,Mithat Can’s Apple Watch
2022-09-01 13:56:58,67,Mithat Can’s Apple Watch
2022-09-01 14:26:58,85.41,Mithat Can’s Apple Watch
2022-09-01 14:56:53,66.32,Mithat Can’s Apple Watch
2022-09-01 15:26:48,64.85,Mithat Can’s Apple Watch
2022-09-01 15:56:43,65.93,Mithat Can’s Apple Watch
2022-09-01 16:26:38,67.23,Mithat Can’s Apple Watch
2022-09-01 16:56:38,68.44,Mithat Can’s Apple Watch
2022-09-01 17:26:38,67.93,Mithat Can’s Apple Watch
2022-09-01 17:56:38,67.98,Mithat Can’s Apple Watch
2022-09-01 18:26:38,64.71,Mithat Can’s Apple Watch
2022-09-01 18:56:38,64.5,Mithat Can’s Apple Watch
2022-09-01 19:26:38,64.79,Mithat Can’s Apple Watch
2022-09-01 19:56:38,65.77,Mithat Can’s Apple Watch
2022-09-01 20:26:33,63.49,Mithat Can’s Apple Watch
2022-09-01 20:56:28,62.54,Mithat Can’s Apple Watch
2022-09-01 21:26:23,66.77,Mithat Can’s Apple Watch
2022-09-01 21:56:18,62.53,Mithat Can’s Apple Watch
2022-09-01 22:26:13,62.45,Mithat Can’s Apple Watch
2022-09-01 22:56:13,60.88,Mithat Can’s Apple Watch
2022-09-01 23:26:08,59.77,Mithat Can’s Apple Watch
2022-09-02 07:41:04,65.38,Mithat Can’s Apple Watch
2022-09-02 08:11:04,62.71,Mithat Can’s Apple Watch
2022-09-02 08:40:59,68.44,Mithat Can’s Apple Watch
2022-09-02 09:10:54,67.53,Mithat Can’s Apple Watch
2022-09-02 09:40:54,67.65,Mithat Can’s Apple Watch
2022-09-02 10:10:54,68.41,Mithat Can’s Apple Watch
2022-09-02 10:40:54,68.93,Mithat Can’s Apple Watch
2022-09-02 11:10:54,68.59,Mithat Can’s Apple Watch
2022-09-02 11:40:49,66.63,Mithat Can’s Apple Watch
2022-09-02 12:10:49,67.4,Mithat Can’s Apple Watch
2022-09-02 12:40:49,70.29,Mithat Can’s Apple Watch
2022-09-02 13:10:49,67.51,Mithat Can’s Apple Watch
2022-09-02 13:40:49,62.25,Mithat Can’s Apple Watch
2022-09-02 14:10:49,61.75,Mithat Can’s Apple Watch
2022-09-02 14:40:44,66.69,Mithat Can’s Apple Watch
2022-09-02 15:10:44,62.56,Mithat Can’s Apple Watch
2022-09-02 15:40:39,66.77,Mithat Can’s Apple Watch
2022-09-02 16:10:34,71.68,Mithat Can’s Apple Watch
2022-09-02 16:40:29,67.49,Mithat Can’s Apple Watch
2022-09-02 17:10:24,72.22,Mithat Can’s Apple Watch
2022-09-02 17:40:19,62.57,Mithat Can’s Apple Watch
2022-09-02 18:10:19,63.73,Mithat Can’s Apple Watch
2022-09-02 18:40:14,70.44,Mithat Can’s Apple Watch
2022-09-02 19:10:14,69.29,Mithat Can’s Apple Watch
2022-09-02 19:40:14,67,Mithat Can’s Apple Watch
2022-09-02 20:10:14,65.33,Mithat Can’s Apple Watch
2022-09-02 20:40:09,67.78,Mithat Can’s Apple Watch
2022-09-02 21:10:09,67.36,Mithat Can’s Apple Watch
2022-09-02 21:40:09,68.97,Mithat Can’s Apple Watch
2022-09-02 22:10:09,64.5,Mithat Can’s Apple Watch
2022-09-02 22:40:09,63.11,Mithat Can’s Apple Watch
2022-09-02 23:10:09,64.92,Mithat Can’s Apple Watch
2022-09-02 23:40:09,62.87,Mithat Can’s Apple Watch
2022-09-03 00:10:04,67.03,Mithat Can’s Apple Watch
2022-09-03 00:39:59,65.83,Mithat Can’s Apple Watch
2022-09-03 01:09:59,63.3,Mithat Can’s Apple Watch
2022-09-03 01:39:54,79.24,Mithat Can’s Apple Watch
2022-09-03 02:09:54,63.61,Mithat Can’s Apple Watch
2022-09-03 02:39:49,61.24,Mithat Can’s Apple Watch
2022-09-03 03:09:44,61.63,Mithat Can’s Apple Watch
2022-09-03 03:39:39,63.05,Mithat Can’s Apple Watch
2022-09-03 04:09:34,63.47,Mithat Can’s Apple Watch
2022-09-03 04:39:29,60.39,Mithat Can’s Apple Watch
2022-09-03 05:09:29,44.17,Mithat Can’s Apple Watch
2022-09-03 05:39:24,39.7,Mithat Can’s Apple Watch
2022-09-03 06:09:24,41.28,Mithat Can’s Apple Watch
2022-09-03 06:39:24,57.37,Mithat Can’s Apple Watch
2022-09-03 07:09:24,68.81,Mithat Can’s Apple Watch
2022-09-03 07:39:19,71.64,Mithat Can’s Apple Watch
2022-09-03 08:09:14,68.28,Mithat Can’s Apple Watch
2022-09-03 08:39:14,66.15,Mithat Can’s Apple Watch
2022-09-03 09:09:14,63.61,Mithat Can’s Apple Watch
2022-09-03 09:39:09,68.28,Mithat Can’s Apple Watch
2022-09-03 10:09:09,73.73,Mithat Can’s Apple Watch
2022-09-03 10:39:04,64.29,Mithat Can’s Apple Watch
2022-09-03 11:08:59,71.64,Mithat Can’s Apple Watch
2022-09-03 11:38:59,61.34,Mithat Can’s Apple Watch
2022-09-03 12:08:59,60.84,Mithat Can’s Apple Watch
2022-09-03 12:38:54,64.83,Mithat Can’s Apple Watch
2022-09-03 18:35:29,62.66,Mithat Can’s Apple Watch
2022-09-03 19:05:24,55.52,Mithat Can’s Apple Watch
2022-09-03 19:35:19,68.58,Mithat Can’s Apple Watch
2022-09-03 20:05:14,70.52,Mithat Can’s Apple Watch
2022-09-03 20:35:14,56.66,Mithat Can’s Apple Watch
2022-09-03 22:03:35,80.31,Mithat Can’s Apple Watch
2022-09-03 22:33:30,69.6,Mithat Can’s Apple Watch
2022-09-03 23:03:25,79.52,Mithat Can’s Apple Watch
2022-09-03 23:33:20,77.39,Mithat Can’s Apple Watch
2022-09-04 00:03:20,58.42,Mithat Can’s Apple Watch
2022-09-04 00:33:15,75.18,Mithat Can’s Apple Watch
2022-09-04 01:03:15,76.54,Mithat Can’s Apple Watch
2022-09-04 01:33:15,74.04,Mithat Can’s Apple Watch
2022-09-04 02:03:15,45.51,Mithat Can’s Apple Watch
2022-09-04 15:11:19,67.93,Mithat Can’s Apple Watch
2022-09-04 15:41:14,72.91,Mithat Can’s Apple Watch
2022-09-04 16:11:09,75.41,Mithat Can’s Apple Watch
2022-09-04 16:41:04,63.27,Mithat Can’s Apple Watch
2022-09-04 17:10:59,77.84,Mithat Can’s Apple Watch
2022-09-04 17:40:54,66.59,Mithat Can’s Apple Watch
2022-09-04 18:10:54,56.01,Mithat Can’s Apple Watch
2022-09-04 18:40:54,78.07,Mithat Can’s Apple Watch
2022-09-04 19:10:54,73.56,Mithat Can’s Apple Watch
2022-09-04 19:40:54,71.8,Mithat Can’s Apple Watch
2022-09-04 20:10:49,66.5,Mithat Can’s Apple Watch
2022-09-05 07:36:25,65.28,Mithat Can’s Apple Watch
2022-09-05 08:06:20,66.95,Mithat Can’s Apple Watch
2022-09-05 08:36:15,64.81,Mithat Can’s Apple Watch
2022-09-05 09:06:15,57.42,Mithat Can’s Apple Watch
2022-09-05 09:36:15,64.69,Mithat Can’s Apple Watch
2022-09-05 10:06:15,60.54,Mithat Can’s Apple Watch
2022-09-05 10:36:14,61.82,Mithat Can’s Apple Watch
2022-09-05 11:06:14,57.47,Mithat Can’s Apple Watch
2022-09-05 11:36:14,55.83,Mithat Can’s Apple Watch
2022-09-05 12:06:14,61.23,Mithat Can’s Apple Watch
2022-09-05 12:36:14,62.97,Mithat Can’s Apple Watch
2022-09-05 13:06:14,75.48,Mithat Can’s Apple Watch
2022-09-05 13:36:10,79.01,Mithat Can’s Apple Watch
2022-09-05 14:06:05,78.92,Mithat Can’s Apple Watch
2022-09-05 14:36:00,79.53,Mithat Can’s Apple Watch
2022-09-05 15:06:00,73.59,Mithat Can’s Apple Watch
2022-09-05 15:35:55,64.72,Mithat Can’s Apple Watch
2022-09-05 16:05:50,58.73,Mithat Can’s Apple Watch
2022-09-05 16:35:45,65.14,Mithat Can’s Apple Watch
2022-09-05 17:05:40,57.98,Mithat Can’s Apple Watch
2022-09-05 17:35:40,66.2,Mithat Can’s Apple Watch
2022-09-05 18:05:39,73.08,Mithat Can’s Apple Watch
2022-09-05 18:35:35,60.74,Mithat Can’s Apple Watch
2022-09-05 19:05:30,68.13,Mithat Can’s Apple Watch
2022-09-05 19:35:25,67.24,Mithat Can’s Apple Watch
2022-09-05 20:05:20,68.18,Mithat Can’s Apple Watch
2022-09-05 20:35:15,72.07,Mithat Can’s Apple Watch
2022-09-06 15:01:18,63.56,Mithat Can’s Apple Watch
2022-09-06 15:31:13,51.58,Mithat Can’s Apple Watch
2022-09-06 16:01:08,51.56,Mithat Can’s Apple Watch
2022-09-06 16:31:03,59.26,Mithat Can’s Apple Watch
2022-09-06 17:01:03,48.62,Mithat Can’s Apple Watch
2022-09-06 17:31:03,43.75,Mithat Can’s Apple Watch
2022-09-06 18:01:03,52.98,Mithat Can’s Apple Watch
2022-09-06 18:31:03,59.12,Mithat Can’s Apple Watch
2022-09-06 19:00:58,51.26,Mithat Can’s Apple Watch
2022-09-06 19:30:53,50.22,Mithat Can’s Apple Watch
2022-09-06 20:00:53,68.11,Mithat Can’s Apple Watch
2022-09-06 20:30:48,70.41,Mithat Can’s Apple Watch
2022-09-06 21:00:43,65.05,Mithat Can’s Apple Watch
2022-09-06 21:30:38,67.29,Mithat Can’s Apple Watch
2022-09-06 22:00:33,66.95,Mithat Can’s Apple Watch
2022-09-06 22:30:28,65.25,Mithat Can’s Apple Watch
2022-09-06 23:00:28,55.63,Mithat Can’s Apple Watch
2022-09-07 10:29:06,64.88,Mithat Can’s Apple Watch
2022-09-07 10:59:03,58.88,Mithat Can’s Apple Watch
2022-09-07 11:28:58,56.85,Mithat Can’s Apple Watch
2022-09-07 11:58:58,60.78,Mithat Can’s Apple Watch
2022-09-07 12:28:58,64.13,Mithat Can’s Apple Watch
2022-09-07 12:58:53,68.32,Mithat Can’s Apple Watch
2022-09-07 13:28:53,70.55,Mithat Can’s Apple Watch
2022-09-07 14:38:41,64.43,Mithat Can’s Apple Watch
2022-09-07 15:08:36,79.42,Mithat Can’s Apple Watch
2022-09-07 15:38:31,65.89,Mithat Can’s Apple Watch
2022-09-07 16:08:31,66.28,Mithat Can’s Apple Watch
2022-09-07 16:38:26,67.91,Mithat Can’s Apple Watch
2022-09-07 17:08:26,70.25,Mithat Can’s Apple Watch
2022-09-07 17:38:21,75.83,Mithat Can’s Apple Watch
2022-09-07 18:08:16,82.27,Mithat Can’s Apple Watch
2022-09-07 18:38:16,87.38,Mithat Can’s Apple Watch
2022-09-07 19:02:31,87.85,Mithat Can’s Apple Watch
2022-09-07 19:27:06,88.25,Mithat Can’s Apple Watch
2022-09-07 19:51:16,89.67,Mithat Can’s Apple Watch
2022-09-07 20:16:06,94.52,Mithat Can’s Apple Watch
2022-09-07 20:42:16,97.37,Mithat Can’s Apple Watch
2022-09-07 21:06:46,90.82,Mithat Can’s Apple Watch
2022-09-07 21:31:11,90.86,Mithat Can’s Apple Watch
2022-09-07 22:01:06,81.27,Mithat Can’s Apple Watch
2022-09-07 22:31:01,71.06,Mithat Can’s Apple Watch
2022-09-07 23:00:56,76.36,Mithat Can’s Apple Watch
2022-09-07 23:30:56,78.41,Mithat Can’s Apple Watch
2022-09-08 00:00:51,58.63,Mithat Can’s Apple Watch
2022-09-08 00:30:51,52.59,Mithat Can’s Apple Watch
2022-09-11 15:15:05,70.72,Mithat Can’s Apple Watch
2022-09-11 19:43:04,74.97,Mithat Can’s Apple Watch
2022-09-11 20:12:59,75.92,Mithat Can’s Apple Watch
2022-09-11 20:42:59,75.04,Mithat Can’s Apple Watch
2022-09-11 21:12:59,84.24,Mithat Can’s Apple Watch
2022-09-11 21:42:59,76.18,Mithat Can’s Apple Watch
2022-09-11 22:12:59,76.22,Mithat Can’s Apple Watch
2022-09-11 22:42:54,77,Mithat Can’s Apple Watch
2022-09-11 23:12:49,60.93,Mithat Can’s Apple Watch
2022-09-12 07:58:15,65.23,Mithat Can’s Apple Watch
2022-09-12 08:28:10,68.48,Mithat Can’s Apple Watch
2022-09-12 08:58:05,60.3,Mithat Can’s Apple Watch
2022-09-12 09:28:00,59.3,Mithat Can’s Apple Watch
2022-09-12 09:57:55,50.63,Mithat Can’s Apple Watch
2022-09-12 10:27:55,49.77,Mithat Can’s Apple Watch
2022-09-12 10:57:55,54.48,Mithat Can’s Apple Watch
2022-09-12 11:27:55,55.24,Mithat Can’s Apple Watch
2022-09-12 11:57:55,80.02,Mithat Can’s Apple Watch
2022-09-12 12:27:55,74.64,Mithat Can’s Apple Watch
2022-09-12 12:57:55,56.54,Mithat Can’s Apple Watch
2022-09-12 13:27:50,49.47,Mithat Can’s Apple Watch
2022-09-12 13:57:45,52.72,Mithat Can’s Apple Watch
2022-09-12 14:27:40,49.58,Mithat Can’s Apple Watch
2022-09-12 14:57:35,52.28,Mithat Can’s Apple Watch
2022-09-12 15:27:30,53.47,Mithat Can’s Apple Watch
2022-09-12 15:57:25,56.35,Mithat Can’s Apple Watch
2022-09-12 16:27:25,60.74,Mithat Can’s Apple Watch
2022-09-12 16:57:25,68.77,Mithat Can’s Apple Watch
2022-09-12 17:27:20,58.07,Mithat Can’s Apple Watch
2022-09-12 19:37:27,78.95,Mithat Can’s Apple Watch
2022-09-12 20:07:27,76.09,Mithat Can’s Apple Watch
2022-09-12 20:37:22,70.08,Mithat Can’s Apple Watch
2022-09-12 21:07:17,76.18,Mithat Can’s Apple Watch
2022-09-12 21:37:17,73.54,Mithat Can’s Apple Watch
2022-09-12 22:07:12,76.18,Mithat Can’s Apple Watch
2022-09-12 22:37:12,47.18,Mithat Can’s Apple Watch
2022-09-13 08:22:33,65.35,Mithat Can’s Apple Watch
2022-09-13 08:52:33,60.07,Mithat Can’s Apple Watch
2022-09-13 09:22:33,61.23,Mithat Can’s Apple Watch
2022-09-13 09:52:33,58.35,Mithat Can’s Apple Watch
2022-09-13 10:22:33,55.13,Mithat Can’s Apple Watch
2022-09-13 10:52:33,58.22,Mithat Can’s Apple Watch
2022-09-13 11:22:33,71.58,Mithat Can’s Apple Watch
2022-09-13 11:52:33,73.66,Mithat Can’s Apple Watch
2022-09-13 12:22:33,54.8,Mithat Can’s Apple Watch
2022-09-13 12:52:33,66.81,Mithat Can’s Apple Watch
2022-09-13 13:22:28,66.85,Mithat Can’s Apple Watch
2022-09-13 13:52:23,59.09,Mithat Can’s Apple Watch
2022-09-13 14:22:18,52.16,Mithat Can’s Apple Watch
2022-09-13 14:52:13,69.51,Mithat Can’s Apple Watch
2022-09-13 15:22:13,51.38,Mithat Can’s Apple Watch
2022-09-13 15:52:08,44.03,Mithat Can’s Apple Watch
2022-09-13 16:22:03,55.29,Mithat Can’s Apple Watch
2022-09-13 16:51:58,59.46,Mithat Can’s Apple Watch
2022-09-13 17:21:58,67.78,Mithat Can’s Apple Watch
2022-09-13 17:51:53,60.49,Mithat Can’s Apple Watch
2022-09-13 18:21:53,60.33,Mithat Can’s Apple Watch
2022-09-13 18:51:48,56.18,Mithat Can’s Apple Watch
2022-09-13 19:21:48,54.9,Mithat Can’s Apple Watch
2022-09-13 19:51:48,49.29,Mithat Can’s Apple Watch
2022-09-13 20:21:48,48.1,Mithat Can’s Apple Watch
2022-09-13 20:51:48,61.77,Mithat Can’s Apple Watch
2022-09-13 21:21:48,71.97,Mithat Can’s Apple Watch
2022-09-13 21:51:43,63.86,Mithat Can’s Apple Watch
2022-09-13 22:21:43,73.44,Mithat Can’s Apple Watch
2022-09-13 22:51:43,73.07,Mithat Can’s Apple Watch
2022-09-13 23:21:43,71.58,Mithat Can’s Apple Watch
2022-09-14 10:25:29,65.07,Mithat Can’s Apple Watch
2022-09-14 10:55:24,62.1,Mithat Can’s Apple Watch
2022-09-14 11:25:19,62.91,Mithat Can’s Apple Watch
2022-09-14 11:55:19,64.13,Mithat Can’s Apple Watch
2022-09-14 12:25:19,68.92,Mithat Can’s Apple Watch
2022-09-14 12:55:19,73.65,Mithat Can’s Apple Watch
2022-09-14 13:25:14,60.99,Mithat Can’s Apple Watch
2022-09-14 13:55:09,56.44,Mithat Can’s Apple Watch
2022-09-14 14:25:09,72.82,Mithat Can’s Apple Watch
2022-09-14 14:55:04,72.74,Mithat Can’s Apple Watch
2022-09-14 15:25:04,65.14,Mithat Can’s Apple Watch
2022-09-14 15:55:04,65.55,Mithat Can’s Apple Watch
2022-09-14 16:24:59,69.31,Mithat Can’s Apple Watch
2022-09-14 16:54:54,69.03,Mithat Can’s Apple Watch
2022-09-14 17:24:49,61.09,Mithat Can’s Apple Watch
2022-09-14 17:54:44,69.88,Mithat Can’s Apple Watch
2022-09-14 18:24:44,66.5,Mithat Can’s Apple Watch
2022-09-14 18:54:39,55,Mithat Can’s Apple Watch
2022-09-14 19:24:34,51.6,Mithat Can’s Apple Watch
2022-09-14 19:54:29,70.57,Mithat Can’s Apple Watch
2022-09-14 20:24:24,71.24,Mithat Can’s Apple Watch
2022-09-14 20:54:19,67.41,Mithat Can’s Apple Watch
2022-09-14 21:24:19,70.17,Mithat Can’s Apple Watch
2022-09-14 21:54:19,66.58,Mithat Can’s Apple Watch
2022-09-14 22:24:19,51.29,Mithat Can’s Apple Watch
2022-09-14 22:54:19,56.31,Mithat Can’s Apple Watch
2022-09-15 09:34:30,68.17,Mithat Can’s Apple Watch
2022-09-15 10:04:30,66.9,Mithat Can’s Apple Watch
2022-09-15 10:34:30,60.28,Mithat Can’s Apple Watch
2022-09-15 11:04:25,60.75,Mithat Can’s Apple Watch
2022-09-15 11:34:20,71.83,Mithat Can’s Apple Watch
2022-09-15 12:04:15,77.67,Mithat Can’s Apple Watch
