dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1643907600,2022-02-03 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.76,10000,6.54,4.16,7.16,8.28,1012,,,92,6.69,230,,,,,,75,803,Clouds,broken clouds,04n
1643911200,2022-02-03 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.75,10000,6.38,4.51,7.16,8.28,1012,,,91,5.66,240,,,,,,75,803,Clouds,broken clouds,04n
1643914800,2022-02-03 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.49,10000,6.28,4.18,6.61,7.79,1012,,,92,5.66,230,,,,,,75,803,Clouds,broken clouds,04n
1643918400,2022-02-03 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.99,10000,5.78,3.99,5.97,7.74,1011,,,92,4.63,220,,,,,,75,803,Clouds,broken clouds,04n
1643922000,2022-02-03 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.44,10000,5.39,3.56,5.5,7.23,1011,,,93,4.12,210,,,,,,20,801,Clouds,few clouds,02n
1643925600,2022-02-03 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.82,10000,5.46,3.78,6.05,7.79,1011,,,91,4.63,210,,,,,,75,803,Clouds,broken clouds,04n
1643929200,2022-02-03 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.39,10000,5.86,4.06,6.61,7.79,1011,,,90,5.66,220,,,,,,75,803,Clouds,broken clouds,04n
1643932800,2022-02-04 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.63,10000,5.61,4.57,7.16,8.25,1011,,,87,5.14,210,,,,,,75,803,Clouds,broken clouds,04n
1643936400,2022-02-04 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.75,10000,6.22,4.51,6.61,8.29,1010,,,90,5.66,210,,,,,,20,801,Clouds,few clouds,02n
1643940000,2022-02-04 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.93,10000,6.23,4.55,7.71,8.29,1010,,,89,6.17,210,,,,,,20,801,Clouds,few clouds,02n
1643943600,2022-02-04 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.15,10000,6.45,4.66,7.71,8.82,1009,,,89,6.69,210,,,,,,20,801,Clouds,few clouds,02n
1643947200,2022-02-04 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.22,10000,6.35,4.75,7.71,8.84,1009,,,88,6.69,220,,,,,,20,801,Clouds,few clouds,02n
1643950800,2022-02-04 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.32,10000,6.29,4.57,7.71,8.85,1009,,,87,7.72,220,,,,,,20,801,Clouds,few clouds,02n
1643954400,2022-02-04 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.43,10000,6.23,4.57,7.71,9.41,1008,,,86,8.23,210,,,,,,75,803,Clouds,broken clouds,04n
1643958000,2022-02-04 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.31,10000,6.11,4.28,7.71,8.84,1007,,,86,8.75,210,,0.51,,,,75,500,Rain,light rain,10n
1643961600,2022-02-04 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.3,10000,6.43,4.13,7.71,8.84,1007,,,88,9.26,210,,1.02,,,,75,501,Rain,moderate rain,10d
1643965200,2022-02-04 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.59,10000,6.21,4.4,8.25,8.97,1006,,,85,9.77,210,,2.54,,,,75,501,Rain,moderate rain,10d
1643968800,2022-02-04 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.02,10000,6.64,4.54,8.27,9.4,1006,,,85,11.83,210,,4.57,,,,75,502,Rain,heavy intensity rain,10d
1643972400,2022-02-04 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.07,10000,6.51,4.6,8.27,9.4,1005,,,84,11.83,210,16.98,13.72,,,,75,502,Rain,heavy intensity rain,10d
1643976000,2022-02-04 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.37,4500,6.34,3.66,7.71,9.39,1004,,,87,11.83,220,,3.11,,,,75,501,Rain,moderate rain,10d
1643979600,2022-02-04 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.29,4500,5.76,2.68,5.5,7.97,1003,,,90,9.77,210,,3.64,,,,75,501,Rain,moderate rain,10d
1643983200,2022-02-04 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.01,9000,2.68,-1.36,3.27,4.45,1004,,,91,8.75,310,,3.22,,,,75,501,Rain,moderate rain,10d
1643986800,2022-02-04 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.09,10000,3.06,-0.54,3.27,4.45,1006,,,93,6.69,320,,1.07,,,,75,310,Drizzle,light intensity drizzle rain,09d
1643986800,2022-02-04 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.09,10000,3.06,-0.54,3.27,4.45,1006,,,93,6.69,320,,1.07,,,,75,501,Rain,moderate rain,10d
1643990400,2022-02-04 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,3.95,10000,2.92,-0.05,3.27,4.93,1007,,,93,5.14,310,,0.66,,,,40,500,Rain,light rain,10d
1643994000,2022-02-04 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.29,10000,2.8,-0.28,3.82,5.01,1008,,,90,6.69,280,,0.32,,,,20,500,Rain,light rain,10n
1643997600,2022-02-04 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.09,10000,3.11,0.22,4.39,6.03,1009,,,87,8.23,270,13.38,0.64,,,,40,500,Rain,light rain,10n
1644001200,2022-02-04 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.71,10000,2.71,1.18,5.5,6.12,1010,,,81,7.72,270,,0.25,,,,40,500,Rain,light rain,10n
1644004800,2022-02-04 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.95,10000,3.12,0.77,5.5,6.62,1011,,,82,10.29,270,,,,,,20,801,Clouds,few clouds,02n
1644008400,2022-02-04 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.68,10000,2.5,0.55,4.93,6.12,1012,,,80,9.77,270,,,,,,20,801,Clouds,few clouds,02n
1644012000,2022-02-04 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.03,10000,2.13,1.29,5.5,6.12,1013,,,76,8.75,270,,,,,,40,802,Clouds,scattered clouds,03n
1644015600,2022-02-04 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.83,10000,1.37,0.61,4.94,6.12,1013,,,73,10.29,280,15.43,0.25,,,,75,500,Rain,light rain,10n
1644019200,2022-02-05 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.96,10000,1.5,0.92,5.5,6.12,1014,,,73,9.77,270,,,,,,75,803,Clouds,broken clouds,04n
1644022800,2022-02-05 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.5,10000,1.43,0.31,4.38,6.06,1015,,,75,9.77,270,,,,,,20,801,Clouds,few clouds,02n
1644026400,2022-02-05 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.4,10000,1.88,0.62,4.38,5.57,1015,,,78,8.23,270,,,,,,40,802,Clouds,scattered clouds,03n
1644030000,2022-02-05 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.4,10000,2.06,0.46,4.38,5.57,1016,,,79,8.75,270,,,,,,40,802,Clouds,scattered clouds,03n
1644033600,2022-02-05 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.23,10000,1.89,0.74,4.93,5.57,1016,,,79,7.2,280,,,,,,75,803,Clouds,broken clouds,04n
1644037200,2022-02-05 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.95,10000,1.44,0.38,3.82,5.57,1017,,,78,7.2,270,,,,,,20,801,Clouds,few clouds,02n
1644040800,2022-02-05 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.11,10000,1.77,0.77,4.92,5.57,1018,,,79,6.69,270,,,,,,40,802,Clouds,scattered clouds,03n
1644044400,2022-02-05 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.67,10000,1.87,0.41,3.82,5.57,1018,,,82,6.17,270,,,,,,40,802,Clouds,scattered clouds,03n
1644048000,2022-02-05 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.08,10000,2.27,0.93,4.4,5.57,1018,,,82,6.17,250,,,,,,40,802,Clouds,scattered clouds,03d
1644051600,2022-02-05 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.9,10000,2.36,1.6,4.94,6.63,1019,,,78,7.2,250,,,,,,40,802,Clouds,scattered clouds,03d
1644055200,2022-02-05 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.88,10000,2.57,2.27,6.04,7.75,1019,,,74,9.26,250,,,,,,20,801,Clouds,few clouds,02d
1644058800,2022-02-05 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.98,10000,3.05,2.53,6.05,7.74,1019,,,76,8.75,250,,0.25,,,,20,500,Rain,light rain,10d
1644062400,2022-02-05 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.68,10000,2.36,3.32,7.16,8.3,1018,,,69,9.26,230,,0.51,,,,20,500,Rain,light rain,10d
1644066000,2022-02-05 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.14,10000,2.39,3.92,7.17,8.86,1018,,,67,9.26,230,,3.05,,,,20,501,Rain,moderate rain,10d
1644069600,2022-02-05 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.14,10000,2.8,3.68,7.16,8.86,1017,,,69,10.29,220,,12.7,,,,20,502,Rain,heavy intensity rain,10d
1644073200,2022-02-05 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.7,10000,2.78,2.76,6.61,8.28,1016,,,71,11.83,230,,13.21,,,,40,502,Rain,heavy intensity rain,10d
1644076800,2022-02-05 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.75,10000,3.6,2.94,7.16,8.28,1015,,,75,11.32,230,18.01,20.07,,,,20,503,Rain,very heavy rain,10d
1644080400,2022-02-05 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.05,10000,3.89,3.13,7.18,8.31,1014,,,75,12.35,230,,23.62,,,,20,503,Rain,very heavy rain,10n
1644084000,2022-02-05 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.76,8000,5.06,2.45,7.16,8.28,1014,,,83,13.89,230,,13.04,,,,75,300,Drizzle,light intensity drizzle,09n
1644084000,2022-02-05 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.76,8000,5.06,2.45,7.16,8.28,1014,,,83,13.89,230,,13.04,,,,75,502,Rain,heavy intensity rain,10n
1644087600,2022-02-05 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.73,10000,5.71,2.8,7.16,7.97,1013,,,87,11.83,230,,10.16,,,,75,300,Drizzle,light intensity drizzle,09n
1644087600,2022-02-05 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.73,10000,5.71,2.8,7.16,7.97,1013,,,87,11.83,230,,10.16,,,,75,502,Rain,heavy intensity rain,10n
1644091200,2022-02-05 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.81,9000,6.27,2.61,7.16,8.29,1013,,,90,13.38,230,19.55,1.22,,,,75,501,Rain,moderate rain,10n
1644094800,2022-02-05 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.85,7000,6.31,2.57,7.16,8.31,1012,,,90,13.89,230,19.03,1.72,,,,75,501,Rain,moderate rain,10n
1644098400,2022-02-05 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.05,7000,6.83,2.76,7.16,8.34,1011,,,92,14.4,230,,1.98,,,,75,501,Rain,moderate rain,10n
1644102000,2022-02-05 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.27,7000,6.89,2.89,7.71,8.97,1010,,,91,15.43,230,21.09,2.16,,,,75,501,Rain,moderate rain,10n
1644105600,2022-02-06 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.55,10000,7.17,3.27,7.72,9.41,1009,,,91,15.43,230,20.58,0.83,,,,75,500,Rain,light rain,10n
1644109200,2022-02-06 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.68,10000,7.13,3.37,7.72,9.41,1008,,,90,15.95,230,22.12,0.51,,,,75,500,Rain,light rain,10n
1644112800,2022-02-06 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.75,9000,7.2,3.71,7.72,9.41,1007,,,90,14.4,240,21.61,0.64,,,,75,500,Rain,light rain,10n
1644116400,2022-02-06 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.58,10000,7.2,3.57,7.72,8.97,1006,,,91,13.86,221,17.88,0.76,,,,75,500,Rain,light rain,10n
1644120000,2022-02-06 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.72,10000,7.17,3.47,8.26,9.41,1006,,,90,15.65,231,19.67,0.38,,,,75,500,Rain,light rain,10n
1644123600,2022-02-06 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.96,10000,7.25,3.87,8.27,9.41,1004,,,89,15.2,241,21.01,0.33,,,,75,500,Rain,light rain,10n
1644127200,2022-02-06 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.04,10000,7.33,3.91,8.27,9.41,1003,,,89,15.65,231,19.22,0.43,,,,75,500,Rain,light rain,10n
1644130800,2022-02-06 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.04,10000,7.16,3.98,8.27,9.41,1002,,,88,15.2,232,19.67,20.07,,,,75,503,Rain,very heavy rain,10n
1644134400,2022-02-06 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9,9000,7.29,4.07,8.29,9.41,1001,,,89,14.31,235,18.78,0.25,,,,75,500,Rain,light rain,10d
1644138000,2022-02-06 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.03,7000,7.8,4.01,8.26,9.4,1000,,,92,14.92,230,21.09,1.21,,,,75,501,Rain,moderate rain,10d
1644141600,2022-02-06 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.02,7000,7.95,3.84,8.26,9.4,998,,,93,15.95,230,24.69,1.65,,,,75,501,Rain,moderate rain,10d
1644145200,2022-02-06 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.59,5000,5.54,1.16,5.51,7.17,998,,,93,12.35,300,19.03,3.69,,,,75,501,Rain,moderate rain,10d
1644148800,2022-02-06 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.58,10000,5.38,2.65,6.05,7.23,998,,,92,6.69,280,,1.88,,,,20,501,Rain,moderate rain,10d
1644152400,2022-02-06 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.7,10000,6.33,3.22,6.61,7.97,999,,,91,9.77,260,,0.51,,,,75,500,Rain,light rain,10d
1644156000,2022-02-06 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.32,10000,5.78,3.81,7.71,8.84,999,,,84,10.8,270,,0.51,,,,20,500,Rain,light rain,10d
1644159600,2022-02-06 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.1,10000,5.04,3.75,7.16,8.31,999,,,81,9.77,260,,1.02,,,,75,501,Rain,moderate rain,10d
1644163200,2022-02-06 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.57,10000,3.74,1.18,4.95,6.07,1000,,,88,7.2,290,,1.61,,,,75,501,Rain,moderate rain,10d
1644166800,2022-02-06 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.24,10000,3.91,0.8,4.94,6.65,1000,,,85,11.83,270,,0.59,,,,75,500,Rain,light rain,10n
1644170400,2022-02-06 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.93,10000,3.27,-0.58,4.38,5.01,1000,,,89,10.29,300,16.98,0.64,,,,75,500,Rain,light rain,10n
1644174000,2022-02-06 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.99,10000,2.52,-0.36,4.38,5.52,1000,,,84,9.77,290,,0.38,,,,40,500,Rain,light rain,10n
1644177600,2022-02-06 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.7,10000,3.04,0.19,4.94,6.12,1001,,,83,11.32,280,,0.51,,,,20,500,Rain,light rain,10n
1644181200,2022-02-06 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.96,10000,1.5,0.1,5.5,6.12,1003,,,73,13.38,290,18.52,1.78,,,,20,501,Rain,moderate rain,10n
1644184800,2022-02-06 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.67,10000,1.41,0.04,4.93,6.12,1004,,,74,11.83,300,16.98,1.52,,,,20,501,Rain,moderate rain,10n
1644188400,2022-02-06 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.62,10000,0.78,-0.15,4.92,6.12,1005,,,71,12.35,300,,0.89,,,,20,500,Rain,light rain,10n
1644192000,2022-02-07 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.46,10000,0.43,0.4,4.93,6.07,1007,,,70,9.26,310,,1.27,,,,20,501,Rain,moderate rain,10n
1644195600,2022-02-07 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,4.86,10000,0.43,-1.28,3.81,5.52,1009,,,73,12.86,310,20.58,0.7,,,,20,520,Rain,light intensity shower rain,09n
1644199200,2022-02-07 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.27,10000,1.02,0.15,4.38,6.12,1011,,,74,9.26,300,,0.64,,,,20,500,Rain,light rain,10n
1644202800,2022-02-07 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.77,10000,0.12,0.06,5.5,6.12,1013,,,67,12.35,310,,2.29,,,,75,501,Rain,moderate rain,10n
1644206400,2022-02-07 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.99,10000,0.74,0.7,5.5,6.63,1014,,,69,10.8,310,15.95,1.52,,,,75,520,Rain,light intensity shower rain,09n
1644210000,2022-02-07 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.78,10000,1.7,0.55,4.94,6.12,1016,,,75,10.29,310,15.95,,,,,75,520,Rain,light intensity shower rain,09n
1644213600,2022-02-07 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.03,10000,2.13,1.44,5.5,6.68,1017,,,76,8.23,310,,,,,,75,803,Clouds,broken clouds,04n
1644217200,2022-02-07 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.59,10000,2.24,1.78,4.93,6.68,1019,,,79,5.66,300,,,,,,40,802,Clouds,scattered clouds,03n
1644220800,2022-02-07 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.25,10000,2.88,2.05,5.5,6.68,1021,,,79,7.2,300,,,,,,20,801,Clouds,few clouds,02d
1644224400,2022-02-07 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.98,10000,3.05,3.35,6.59,7.75,1022,,,76,6.17,300,,,,,,20,801,Clouds,few clouds,02d
1644228000,2022-02-07 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.15,10000,3.21,3.05,6.61,8.3,1023,,,76,7.72,300,,,,,,20,801,Clouds,few clouds,02d
1644231600,2022-02-07 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.33,10000,2.82,3.28,6.61,7.74,1024,,,73,7.72,280,,,,,,40,802,Clouds,scattered clouds,03d
1644235200,2022-02-07 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.71,10000,2.59,3.78,6.61,8.29,1024,,,70,7.72,280,,,,,,40,802,Clouds,scattered clouds,03d
1644238800,2022-02-07 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.59,10000,2.48,3.33,6.61,8.29,1025,,,70,8.75,270,,,,,,40,802,Clouds,scattered clouds,03d
1644242400,2022-02-07 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.42,10000,1.7,3.11,6.61,8.28,1025,,,67,8.75,260,,,,,,20,801,Clouds,few clouds,02d
1644246000,2022-02-07 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.15,10000,2.25,2.9,6.61,7.74,1025,,,71,8.23,250,,,,,,20,801,Clouds,few clouds,02d
1644249600,2022-02-07 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.31,10000,2.02,1.81,5.5,6.65,1026,,,74,8.23,250,,,,,,20,801,Clouds,few clouds,02d
1644253200,2022-02-07 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.99,10000,1.52,2.09,5.5,6.62,1026,,,73,6.17,240,,,,,,0,800,Clear,sky is clear,01n
1644256800,2022-02-07 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,5.84,10000,1.76,1.7,5.5,6.12,1026,,,75,6.69,230,,,,,,0,800,Clear,sky is clear,01n
1644260400,2022-02-07 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.13,10000,2.22,2.26,5.5,6.63,1025,,,76,6.17,230,,,,,,0,800,Clear,sky is clear,01n
1644264000,2022-02-07 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.08,10000,2.54,2.4,5.5,7.14,1025,,,78,5.66,210,,,,,,40,802,Clouds,scattered clouds,03n
1644267600,2022-02-07 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,6.88,10000,3.85,3.41,6.61,7.73,1025,,,81,5.66,220,,,,,,75,803,Clouds,broken clouds,04n
1644271200,2022-02-07 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.72,10000,5.02,3.79,7.16,8.29,1025,,,83,7.72,240,,,,,,75,803,Clouds,broken clouds,04n
1644274800,2022-02-07 23:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,7.93,10000,5.74,3.65,7.7,8.34,1025,,,86,9.26,240,,,,,,75,803,Clouds,broken clouds,04n
1644278400,2022-02-08 00:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.71,10000,6.33,4.67,8.27,9.41,1025,,,85,9.26,230,,0.51,,,,75,500,Rain,light rain,10n
1644282000,2022-02-08 01:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,8.92,10000,7.04,4.95,8.27,9.41,1024,,,88,9.26,240,,0.25,,,,75,500,Rain,light rain,10n
1644285600,2022-02-08 02:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.27,10000,7.72,5.53,8.81,9.95,1024,,,90,8.75,240,,0.51,,,,75,500,Rain,light rain,10n
1644289200,2022-02-08 03:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.29,10000,7.57,5.32,8.27,9.95,1024,,,89,9.77,250,,0.51,,,,75,500,Rain,light rain,10n
1644292800,2022-02-08 04:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.35,10000,7.3,5.59,8.27,9.95,1024,,,87,8.94,234,12.96,0.25,,,,75,500,Rain,light rain,10n
1644296400,2022-02-08 05:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.58,10000,6.66,5.7,8.84,9.97,1024,,,82,9.77,250,,0.25,,,,75,500,Rain,light rain,10n
1644300000,2022-02-08 06:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.44,10000,6.53,5.41,8.81,9.97,1024,,,82,10.29,250,15.43,0.51,,,,75,500,Rain,light rain,10n
1644303600,2022-02-08 07:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.67,10000,6.39,5.82,8.84,9.97,1024,,,80,9.77,250,,0.25,,,,40,500,Rain,light rain,10n
1644307200,2022-02-08 08:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.69,10000,6.41,5.85,8.84,9.98,1025,,,80,9.77,240,,0.25,,,,20,500,Rain,light rain,10d
1644310800,2022-02-08 09:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.35,10000,6.5,9.45,9.38,11.06,1025,,,77,9.83,229,12.96,1.27,,,,75,501,Rain,moderate rain,10d
1644314400,2022-02-08 10:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.77,10000,7.28,9.97,9.94,11.63,1025,,,79,10.29,240,15.95,1.78,,,,75,501,Rain,moderate rain,10d
1644318000,2022-02-08 11:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.1,10000,7.41,10.3,10.01,11.63,1025,,,78,10.29,250,,1.78,,,,40,501,Rain,moderate rain,10d
1644321600,2022-02-08 12:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.6,10000,6.73,10.7,10.57,12.18,1025,,,72,9.26,250,,1.27,,,,40,501,Rain,moderate rain,10d
1644325200,2022-02-08 13:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.24,10000,7.17,10.4,10.5,11.64,1025,,,76,10.29,240,,1.52,,,,40,501,Rain,moderate rain,10d
1644328800,2022-02-08 14:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.2,10000,7.32,10.39,10.48,11.64,1025,,,77,9.77,250,14.92,2.79,,,,40,501,Rain,moderate rain,10d
1644332400,2022-02-08 15:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.13,10000,7.25,10.31,10.01,11.64,1025,,,77,9.26,240,,0.76,,,,40,500,Rain,light rain,10d
1644336000,2022-02-08 16:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,11.01,10000,6.36,10.07,9.96,11.64,1025,,,73,9.39,236,12.96,0.51,,,,75,500,Rain,light rain,10d
1644339600,2022-02-08 17:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.73,10000,7.05,9.9,9.4,11.09,1025,,,78,10.29,230,,0.51,,,,75,500,Rain,light rain,10n
1644343200,2022-02-08 18:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.28,10000,6.99,9.45,9.4,10.54,1026,,,80,8.05,223,11.18,0.51,,,,40,500,Rain,light rain,10n
1644346800,2022-02-08 19:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,10.08,10000,6.79,9.23,9.4,10.52,1026,,,80,7.2,220,,,,,,75,300,Drizzle,light intensity drizzle,09n
1644350400,2022-02-08 20:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.48,8000,7.09,5.87,8.82,9.96,1026,,,85,8.49,219,12.07,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1644354000,2022-02-08 21:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.57,10000,7.52,6.33,8.84,9.97,1026,,,87,7.2,240,,0.25,,,,75,500,Rain,light rain,10n
1644357600,2022-02-08 22:00:00 +0000 UTC,3600,Amsterdam,52.367573,4.904139,9.41,10000,7.02,6.72,8.82,10.48,1026,,,85,5.36,225,7.15,,,,,75,803,Clouds,broken clouds,04n
