Date/Time,Heart Rate Variability (ms),Source
2023-12-20 14:30:28,23.35,Apple Watch van Mithat Can
2023-12-20 17:34:33,47.75,Apple Watch van Mithat Can
2023-12-20 18:39:11,37.73,Apple Watch van Mithat Can
2023-12-20 20:01:12,37.66,Apple Watch van Mithat Can
2023-12-20 22:31:04,54.56,Apple Watch van Mithat Can
2023-12-21 00:02:10,20.23,Apple Watch van Mithat Can
2023-12-21 02:01:02,24.95,Apple Watch van Mithat Can
2023-12-21 12:11:04,21.46,Apple Watch van Mithat Can
2023-12-21 14:01:18,51.6,Apple Watch van Mithat Can
2023-12-21 19:02:42,49.61,Apple Watch van Mithat Can
2023-12-21 20:21:30,44.23,Apple Watch van Mithat Can
2023-12-21 22:29:45,45.75,Apple Watch van Mithat Can
2023-12-22 17:09:38,30.97,Apple Watch van Mithat Can
2023-12-22 18:10:15,24.36,Apple Watch van Mithat Can
2023-12-22 20:00:47,55.47,Apple Watch van Mithat Can
2023-12-22 22:47:04,73.72,Apple Watch van Mithat Can
2023-12-23 00:11:52,70.85,Apple Watch van Mithat Can
2023-12-23 02:24:35,36.71,Apple Watch van Mithat Can
2023-12-23 08:30:00,20.65,Apple Watch van Mithat Can
2023-12-23 15:02:26,60.34,Apple Watch van Mithat Can
2023-12-23 16:29:18,38.19,Apple Watch van Mithat Can
2023-12-23 19:45:01,24.86,Apple Watch van Mithat Can
2023-12-23 21:34:59,28.38,Apple Watch van Mithat Can
2023-12-25 20:56:31,43.75,Apple Watch van Mithat Can
2023-12-25 22:09:19,39.05,Apple Watch van Mithat Can
2023-12-26 00:04:56,43.55,Apple Watch van Mithat Can
2023-12-26 15:06:19,31.91,Apple Watch van Mithat Can
2023-12-26 16:04:22,41.68,Apple Watch van Mithat Can
2023-12-26 20:26:11,38.88,Apple Watch van Mithat Can
2023-12-26 22:10:01,27.83,Apple Watch van Mithat Can
2023-12-27 00:13:58,10.31,Apple Watch van Mithat Can
2023-12-27 17:58:11,27.06,Apple Watch van Mithat Can
2023-12-27 19:07:41,43.54,Apple Watch van Mithat Can
2023-12-27 20:04:41,78.54,Apple Watch van Mithat Can
2023-12-27 22:01:06,38.44,Apple Watch van Mithat Can
2023-12-28 00:04:09,23.91,Apple Watch van Mithat Can
2023-12-28 02:03:44,25.9,Apple Watch van Mithat Can
2023-12-28 12:36:19,48.51,Apple Watch van Mithat Can
2023-12-28 14:47:26,64.65,Apple Watch van Mithat Can
2023-12-28 17:31:42,18.92,Apple Watch van Mithat Can
2023-12-28 20:54:01,33.08,Apple Watch van Mithat Can
2023-12-29 09:07:50,31.02,Apple Watch van Mithat Can
2023-12-29 10:33:59,30.91,Apple Watch van Mithat Can
2023-12-29 12:00:49,67.18,Apple Watch van Mithat Can
2023-12-29 14:18:15,43.74,Apple Watch van Mithat Can
2023-12-29 16:01:54,34.46,Apple Watch van Mithat Can
2023-12-29 18:43:12,62.75,Apple Watch van Mithat Can
2023-12-29 21:15:28,14.83,Apple Watch van Mithat Can
2023-12-29 23:09:00,36.63,Apple Watch van Mithat Can
2023-12-30 00:37:18,19.54,Apple Watch van Mithat Can
2023-12-30 12:01:35,21.62,Apple Watch van Mithat Can
2023-12-30 15:43:37,27.31,Apple Watch van Mithat Can
2023-12-30 16:50:56,37.08,Apple Watch van Mithat Can
2023-12-30 18:44:32,32.57,Apple Watch van Mithat Can
2023-12-30 20:14:48,27.26,Apple Watch van Mithat Can
2023-12-30 22:38:55,27.5,Apple Watch van Mithat Can
2023-12-31 00:35:41,35.28,Apple Watch van Mithat Can
2023-12-31 14:02:22,27.14,Apple Watch van Mithat Can
2023-12-31 16:29:40,37.32,Apple Watch van Mithat Can
2023-12-31 18:03:37,44.61,Apple Watch van Mithat Can
2023-12-31 20:44:47,52.32,Apple Watch van Mithat Can
2023-12-31 22:44:21,50.25,Apple Watch van Mithat Can
2024-01-01 00:08:28,48.01,Apple Watch van Mithat Can
2024-01-01 03:28:19,34.22,Apple Watch van Mithat Can
2024-01-01 19:51:26,39.75,Apple Watch van Mithat Can
2024-01-01 20:05:12,24.43,Apple Watch van Mithat Can
2024-01-01 22:10:15,26.72,Apple Watch van Mithat Can
2024-01-02 00:23:21,34.77,Apple Watch van Mithat Can
2024-01-02 08:01:50,30.14,Apple Watch van Mithat Can
2024-01-02 10:09:42,42.71,Apple Watch van Mithat Can
2024-01-02 15:12:43,66.14,Apple Watch van Mithat Can
2024-01-02 16:43:21,41.3,Apple Watch van Mithat Can
2024-01-02 18:10:40,42.42,Apple Watch van Mithat Can
2024-01-02 20:01:48,65.32,Apple Watch van Mithat Can
2024-01-02 22:00:43,64.07,Apple Watch van Mithat Can
2024-01-03 12:12:46,57.85,Apple Watch van Mithat Can
2024-01-03 14:11:26,32.21,Apple Watch van Mithat Can
2024-01-03 16:14:17,51.51,Apple Watch van Mithat Can
2024-01-03 18:18:54,41.99,Apple Watch van Mithat Can
2024-01-03 20:21:45,28.5,Apple Watch van Mithat Can
2024-01-03 22:09:03,33.14,Apple Watch van Mithat Can
2024-01-04 00:01:49,37.05,Apple Watch van Mithat Can
2024-01-04 03:33:04,40.48,Apple Watch van Mithat Can
2024-01-04 14:00:48,24.3,Apple Watch van Mithat Can
2024-01-04 17:44:42,47.16,Apple Watch van Mithat Can
2024-01-04 21:00:28,52.15,Apple Watch van Mithat Can
2024-01-04 22:07:42,72.12,Apple Watch van Mithat Can
2024-01-05 01:21:03,57.53,Apple Watch van Mithat Can
2024-01-05 13:38:36,30.89,Apple Watch van Mithat Can
2024-01-05 14:29:23,30.15,Apple Watch van Mithat Can
2024-01-05 16:00:44,31.55,Apple Watch van Mithat Can
2024-01-05 18:02:47,24.17,Apple Watch van Mithat Can
2024-01-05 20:00:42,31.52,Apple Watch van Mithat Can
2024-01-05 22:26:40,38.69,Apple Watch van Mithat Can
2024-01-06 00:02:32,49.68,Apple Watch van Mithat Can
2024-01-06 15:33:47,13.66,Apple Watch van Mithat Can
2024-01-06 16:18:47,19.96,Apple Watch van Mithat Can
2024-01-06 18:00:45,34.62,Apple Watch van Mithat Can
2024-01-07 18:57:25,53.45,Apple Watch van Mithat Can
2024-01-07 20:47:17,46.69,Apple Watch van Mithat Can
2024-01-07 22:01:41,27.4,Apple Watch van Mithat Can
2024-01-08 00:18:56,48.7,Apple Watch van Mithat Can
2024-01-08 16:52:12,19.48,Apple Watch van Mithat Can
2024-01-08 18:04:36,54.68,Apple Watch van Mithat Can
2024-01-08 20:17:17,38.26,Apple Watch van Mithat Can
2024-01-08 22:04:12,35.16,Apple Watch van Mithat Can
2024-01-09 10:09:02,34.55,Apple Watch van Mithat Can
2024-01-09 12:05:15,62.46,Apple Watch van Mithat Can
2024-01-09 14:37:56,41.03,Apple Watch van Mithat Can
2024-01-09 16:00:41,45.09,Apple Watch van Mithat Can
2024-01-09 18:03:22,34.57,Apple Watch van Mithat Can
2024-01-09 20:05:12,41.14,Apple Watch van Mithat Can
2024-01-09 22:39:36,28.71,Apple Watch van Mithat Can
2024-01-10 00:26:46,22.08,Apple Watch van Mithat Can
2024-01-10 02:00:47,39.39,Apple Watch van Mithat Can
2024-01-10 14:55:30,18.57,Apple Watch van Mithat Can
2024-01-10 16:17:54,48.54,Apple Watch van Mithat Can
2024-01-10 18:06:07,45.53,Apple Watch van Mithat Can
2024-01-10 20:12:51,62.61,Apple Watch van Mithat Can
2024-01-10 22:01:30,45.71,Apple Watch van Mithat Can
2024-01-11 00:00:42,31.82,Apple Watch van Mithat Can
2024-01-11 13:37:56,45.5,Apple Watch van Mithat Can
2024-01-11 14:25:37,29.69,Apple Watch van Mithat Can
2024-01-11 16:01:35,42.62,Apple Watch van Mithat Can
2024-01-11 18:02:20,43.77,Apple Watch van Mithat Can
2024-01-11 20:18:42,54.21,Apple Watch van Mithat Can
2024-01-11 22:05:21,35.55,Apple Watch van Mithat Can
2024-01-12 15:28:41,32.26,Apple Watch van Mithat Can
2024-01-12 16:00:47,50.11,Apple Watch van Mithat Can
2024-01-12 18:04:11,57.26,Apple Watch van Mithat Can
2024-01-12 20:52:05,51.1,Apple Watch van Mithat Can
2024-01-12 22:10:42,45.78,Apple Watch van Mithat Can
2024-01-15 17:14:52,58.42,Apple Watch van Mithat Can
2024-01-15 18:38:09,24.16,Apple Watch van Mithat Can
2024-01-15 22:46:33,60.75,Apple Watch van Mithat Can
2024-01-15 22:48:03,67.75,Apple Watch van Mithat Can
2024-01-16 00:00:48,29.87,Apple Watch van Mithat Can
2024-01-16 10:30:27,26,Apple Watch van Mithat Can
2024-01-16 12:02:55,24.88,Apple Watch van Mithat Can
2024-01-16 14:01:11,39.12,Apple Watch van Mithat Can
2024-01-16 16:00:45,79.15,Apple Watch van Mithat Can
2024-01-16 19:35:09,32.37,Apple Watch van Mithat Can
2024-01-16 20:34:09,29.76,Apple Watch van Mithat Can
2024-01-16 22:07:51,11.84,Apple Watch van Mithat Can
2024-01-17 00:23:02,31.96,Apple Watch van Mithat Can
2024-01-17 15:00:34,14.85,Apple Watch van Mithat Can
2024-01-17 16:00:41,33.96,Apple Watch van Mithat Can
2024-01-17 18:37:38,34.73,Apple Watch van Mithat Can
2024-01-17 20:17:09,44.19,Apple Watch van Mithat Can
2024-01-19 18:43:19,83.22,Apple Watch van Mithat Can
2024-01-19 22:07:06,18.96,Apple Watch van Mithat Can
2024-01-20 21:27:09,47.85,Apple Watch van Mithat Can
2024-01-20 22:48:24,49.96,Apple Watch van Mithat Can
2024-01-21 00:00:48,43.56,Apple Watch van Mithat Can
2024-01-22 14:59:43,21.46,Apple Watch van Mithat Can
2024-01-22 16:17:12,40.3,Apple Watch van Mithat Can
2024-01-22 18:37:59,22.28,Apple Watch van Mithat Can
2024-01-22 20:07:20,43.4,Apple Watch van Mithat Can
2024-01-22 22:04:38,47.94,Apple Watch van Mithat Can
2024-01-23 00:01:08,49.79,Apple Watch van Mithat Can
2024-01-23 10:44:45,33.81,Apple Watch van Mithat Can
2024-01-23 12:05:06,59.45,Apple Watch van Mithat Can
2024-01-23 14:37:19,24.23,Apple Watch van Mithat Can
2024-01-23 16:02:14,30.56,Apple Watch van Mithat Can
2024-01-23 18:12:06,26.13,Apple Watch van Mithat Can
2024-01-23 20:08:12,38.83,Apple Watch van Mithat Can
2024-01-23 22:21:31,26.64,Apple Watch van Mithat Can
2024-01-24 20:00:32,53.87,Apple Watch van Mithat Can
2024-01-24 21:02:05,54.61,Apple Watch van Mithat Can
2024-01-24 23:35:09,48.4,Apple Watch van Mithat Can
2024-01-25 00:07:20,44.58,Apple Watch van Mithat Can
2024-01-25 13:10:00,40.38,Apple Watch van Mithat Can
2024-01-25 14:24:54,45.24,Apple Watch van Mithat Can
2024-01-25 16:24:54,27.95,Apple Watch van Mithat Can
2024-01-25 19:38:42,83.57,Apple Watch van Mithat Can
2024-01-25 20:26:50,24.84,Apple Watch van Mithat Can
2024-01-25 22:33:00,47.74,Apple Watch van Mithat Can
2024-01-26 01:54:00,43.96,Apple Watch van Mithat Can
2024-01-26 02:28:20,53.33,Apple Watch van Mithat Can
2024-01-26 22:38:01,41.84,Apple Watch van Mithat Can
2024-01-27 00:28:25,67.04,Apple Watch van Mithat Can
2024-01-27 16:45:25,56.02,Apple Watch van Mithat Can
2024-01-27 18:55:09,34.23,Apple Watch van Mithat Can
2024-01-27 20:45:07,42.66,Apple Watch van Mithat Can
2024-01-27 23:35:17,31.97,Apple Watch van Mithat Can
2024-01-28 00:28:22,29.64,Apple Watch van Mithat Can
2024-01-29 16:39:59,26.67,Apple Watch van Mithat Can
2024-01-29 16:42:09,28.76,Apple Watch van Mithat Can
2024-01-29 19:52:54,47.8,Apple Watch van Mithat Can
2024-01-29 20:25:04,29.97,Apple Watch van Mithat Can
2024-01-29 22:25:53,36.26,Apple Watch van Mithat Can
2024-01-30 18:04:44,47.09,Apple Watch van Mithat Can
2024-01-30 19:35:04,94.23,Apple Watch van Mithat Can
2024-01-30 20:25:01,47.91,Apple Watch van Mithat Can
2024-01-30 22:25:05,58.38,Apple Watch van Mithat Can
2024-01-31 00:27:27,40.31,Apple Watch van Mithat Can
2024-02-01 16:50:06,46.16,Apple Watch van Mithat Can
2024-02-01 18:25:47,49.65,Apple Watch van Mithat Can
2024-02-02 12:10:13,45.15,Apple Watch van Mithat Can
2024-02-02 12:53:11,22.25,Apple Watch van Mithat Can
2024-02-02 14:42:23,33.7,Apple Watch van Mithat Can
2024-02-02 16:57:51,176.38,Apple Watch van Mithat Can
2024-02-02 18:24:50,28.1,Apple Watch van Mithat Can
2024-02-02 20:43:30,41.62,Apple Watch van Mithat Can
2024-02-02 22:27:47,8.52,Apple Watch van Mithat Can
2024-02-03 01:01:34,59,Apple Watch van Mithat Can
2024-02-03 02:55:06,57.8,Apple Watch van Mithat Can
2024-02-03 15:46:23,38.64,Apple Watch van Mithat Can
2024-02-03 17:50:28,37.19,Apple Watch van Mithat Can
2024-02-03 18:31:02,40.12,Apple Watch van Mithat Can
2024-02-03 20:26:23,64.36,Apple Watch van Mithat Can
2024-02-03 22:26:13,64.7,Apple Watch van Mithat Can
2024-02-04 16:40:26,46.64,Apple Watch van Mithat Can
2024-02-04 18:32:35,39.28,Apple Watch van Mithat Can
2024-02-04 20:56:40,14.13,Apple Watch van Mithat Can
2024-02-04 22:30:34,50.75,Apple Watch van Mithat Can
2024-02-05 00:58:37,22.7,Apple Watch van Mithat Can
2024-02-06 08:37:19,30.47,Apple Watch van Mithat Can
2024-02-06 08:38:54,27.69,Apple Watch van Mithat Can
2024-02-06 10:24:47,18.87,Apple Watch van Mithat Can
2024-02-06 12:24:50,33.4,Apple Watch van Mithat Can
2024-02-06 14:28:18,52.8,Apple Watch van Mithat Can
2024-02-06 16:24:54,46.16,Apple Watch van Mithat Can
2024-02-06 18:53:11,45.96,Apple Watch van Mithat Can
2024-02-06 20:27:56,24.75,Apple Watch van Mithat Can
2024-02-07 14:46:39,22.66,Apple Watch van Mithat Can
2024-02-07 16:29:46,26.88,Apple Watch van Mithat Can
2024-02-07 18:25:35,41.42,Apple Watch van Mithat Can
2024-02-07 20:57:24,41.97,Apple Watch van Mithat Can
2024-02-08 13:43:52,41.91,Apple Watch van Mithat Can
2024-02-08 14:38:40,56.11,Apple Watch van Mithat Can
2024-02-08 16:25:42,76.32,Apple Watch van Mithat Can
2024-02-08 18:29:41,38.74,Apple Watch van Mithat Can
2024-02-08 20:24:48,53.93,Apple Watch van Mithat Can
2024-02-08 22:49:48,23.97,Apple Watch van Mithat Can
2024-02-09 15:13:31,35.8,Apple Watch van Mithat Can
2024-02-09 16:25:18,38.12,Apple Watch van Mithat Can
2024-02-09 18:27:24,43.44,Apple Watch van Mithat Can
2024-02-09 20:29:29,32.52,Apple Watch van Mithat Can
2024-02-11 13:09:32,71.34,Apple Watch van Mithat Can
2024-02-11 14:52:05,48.09,Apple Watch van Mithat Can
2024-02-11 18:36:37,26.57,Apple Watch van Mithat Can
2024-02-11 20:29:21,33.49,Apple Watch van Mithat Can
2024-02-12 01:43:04,23.96,Apple Watch van Mithat Can
2024-02-12 10:21:03,17.31,Apple Watch van Mithat Can
2024-02-12 10:36:44,22.69,Apple Watch van Mithat Can
2024-02-12 12:37:39,41.41,Apple Watch van Mithat Can
2024-02-12 14:36:39,87.9,Apple Watch van Mithat Can
2024-02-12 16:36:59,67.81,Apple Watch van Mithat Can
2024-02-12 18:36:56,40.53,Apple Watch van Mithat Can
2024-02-12 20:40:08,34.94,Apple Watch van Mithat Can
2024-02-12 22:44:20,33.02,Apple Watch van Mithat Can
2024-02-14 19:52:44,21.56,Apple Watch van Mithat Can
2024-02-14 20:41:47,67.31,Apple Watch van Mithat Can
2024-02-14 22:44:55,24.39,Apple Watch van Mithat Can
2024-02-15 00:38:22,52.49,Apple Watch van Mithat Can
2024-02-15 13:04:51,27.25,Apple Watch van Mithat Can
2024-02-15 14:37:10,35.9,Apple Watch van Mithat Can
2024-02-15 16:39:13,57.8,Apple Watch van Mithat Can
2024-02-15 18:40:20,47.05,Apple Watch van Mithat Can
2024-02-15 20:52:33,50.22,Apple Watch van Mithat Can
2024-02-15 22:50:31,25.66,Apple Watch van Mithat Can
2024-02-17 11:05:25,43.87,Apple Watch van Mithat Can
2024-02-17 12:42:37,41.65,Apple Watch van Mithat Can
2024-02-17 14:36:38,64.99,Apple Watch van Mithat Can
2024-02-17 17:13:33,28.13,Apple Watch van Mithat Can
2024-02-17 18:36:39,26.71,Apple Watch van Mithat Can
2024-02-17 20:44:58,34.05,Apple Watch van Mithat Can
2024-02-19 11:11:59,20.08,Apple Watch van Mithat Can
2024-02-19 11:13:04,32.69,Apple Watch van Mithat Can
2024-02-19 12:42:31,45.56,Apple Watch van Mithat Can
2024-02-19 14:36:36,44.38,Apple Watch van Mithat Can
2024-02-19 16:36:43,48.45,Apple Watch van Mithat Can
2024-02-19 18:55:53,29.4,Apple Watch van Mithat Can
2024-02-19 20:36:35,52.98,Apple Watch van Mithat Can
2024-02-19 23:03:56,29.68,Apple Watch van Mithat Can
2024-02-21 19:24:53,25.94,Apple Watch van Mithat Can
2024-02-21 20:43:35,42.83,Apple Watch van Mithat Can
2024-02-21 23:18:10,46.95,Apple Watch van Mithat Can
2024-02-22 10:42:42,41.95,Apple Watch van Mithat Can
2024-02-22 12:53:01,15.21,Apple Watch van Mithat Can
2024-02-22 14:38:11,40.44,Apple Watch van Mithat Can
2024-02-22 17:15:08,36.63,Apple Watch van Mithat Can
2024-02-22 18:37:30,26.93,Apple Watch van Mithat Can
2024-02-22 20:36:39,31.57,Apple Watch van Mithat Can
2024-02-22 22:56:27,21.99,Apple Watch van Mithat Can
2024-02-23 06:39:42,40.84,Apple Watch van Mithat Can
2024-02-23 09:00:35,27.02,Apple Watch van Mithat Can
2024-02-23 10:36:49,40.28,Apple Watch van Mithat Can
2024-02-23 12:56:40,28.46,Apple Watch van Mithat Can
2024-02-23 14:41:09,54,Apple Watch van Mithat Can
2024-02-23 16:54:36,30.78,Apple Watch van Mithat Can
2024-02-23 18:39:57,40.69,Apple Watch van Mithat Can
2024-02-23 20:38:56,42.48,Apple Watch van Mithat Can
2024-02-23 22:36:50,45.81,Apple Watch van Mithat Can
2024-02-24 12:45:57,60.56,Apple Watch van Mithat Can
2024-02-24 14:28:26,35.7,Apple Watch van Mithat Can
2024-02-24 15:30:26,53.38,Apple Watch van Mithat Can
2024-02-24 17:55:18,54.51,Apple Watch van Mithat Can
2024-02-24 19:28:05,114.02,Apple Watch van Mithat Can
2024-02-24 22:21:20,92.35,Apple Watch van Mithat Can
2024-02-25 11:22:02,50.3,Apple Watch van Mithat Can
2024-02-25 11:24:37,49.44,Apple Watch van Mithat Can
2024-02-25 11:35:15,49.88,Apple Watch van Mithat Can
2024-02-25 13:29:32,24.96,Apple Watch van Mithat Can
2024-02-25 15:28:52,38.88,Apple Watch van Mithat Can
2024-02-25 17:28:08,36.42,Apple Watch van Mithat Can
2024-02-25 20:16:53,41.22,Apple Watch van Mithat Can
2024-02-25 21:52:34,45.42,Apple Watch van Mithat Can
2024-02-25 23:41:08,98.04,Apple Watch van Mithat Can
2024-02-27 17:27:03,39.88,Apple Watch van Mithat Can
2024-02-27 20:39:07,31.56,Apple Watch van Mithat Can
2024-02-27 21:41:15,25.48,Apple Watch van Mithat Can
2024-02-28 00:45:27,23.12,Apple Watch van Mithat Can
2024-02-28 12:34:09,27.48,Apple Watch van Mithat Can
2024-02-28 13:28:43,38.57,Apple Watch van Mithat Can
2024-02-28 15:28:07,102.07,Apple Watch van Mithat Can
2024-02-28 17:30:40,44.37,Apple Watch van Mithat Can
2024-02-28 19:50:52,34.34,Apple Watch van Mithat Can
2024-02-28 21:44:38,58.91,Apple Watch van Mithat Can
2024-02-28 23:29:04,39.33,Apple Watch van Mithat Can
2024-02-29 01:52:17,76.85,Apple Watch van Mithat Can
2024-02-29 13:01:20,37.09,Apple Watch van Mithat Can
2024-02-29 13:44:49,36.23,Apple Watch van Mithat Can
2024-02-29 15:29:36,60.1,Apple Watch van Mithat Can
2024-02-29 17:35:19,58.13,Apple Watch van Mithat Can
2024-03-01 02:04:48,37.49,Apple Watch van Mithat Can
2024-03-01 02:05:52,59.79,Apple Watch van Mithat Can
2024-03-02 22:09:09,24.19,Apple Watch van Mithat Can
2024-03-03 00:44:33,43.95,Apple Watch van Mithat Can
2024-03-03 01:59:40,18.39,Apple Watch van Mithat Can
2024-03-04 10:18:43,30.88,Apple Watch van Mithat Can
2024-03-04 11:27:59,36.32,Apple Watch van Mithat Can
2024-03-04 13:28:06,52.02,Apple Watch van Mithat Can
2024-03-04 15:28:02,111.1,Apple Watch van Mithat Can
2024-03-05 19:28:49,40.03,Apple Watch van Mithat Can
2024-03-05 21:42:10,37.58,Apple Watch van Mithat Can
2024-03-05 23:30:44,21.66,Apple Watch van Mithat Can
2024-03-07 13:10:55,31.65,Apple Watch van Mithat Can
2024-03-07 13:47:24,11.87,Apple Watch van Mithat Can
2024-03-07 15:38:29,45.19,Apple Watch van Mithat Can
2024-03-07 17:37:14,31.08,Apple Watch van Mithat Can
2024-03-07 19:28:03,105.12,Apple Watch van Mithat Can
2024-03-08 23:20:35,37.73,Apple Watch van Mithat Can
2024-03-08 23:33:39,27.45,Apple Watch van Mithat Can
2024-03-09 01:36:05,15.92,Apple Watch van Mithat Can
2024-03-09 03:48:48,31.96,Apple Watch van Mithat Can
2024-03-10 19:08:50,46.69,Apple Watch van Mithat Can
2024-03-10 19:28:02,26.95,Apple Watch van Mithat Can
2024-03-10 21:28:02,32.3,Apple Watch van Mithat Can
2024-03-10 23:30:57,18.5,Apple Watch van Mithat Can
2024-03-11 10:25:48,14.27,Apple Watch van Mithat Can
2024-03-11 11:29:40,50.48,Apple Watch van Mithat Can
2024-03-11 13:45:44,18.14,Apple Watch van Mithat Can
2024-03-11 15:30:25,43.94,Apple Watch van Mithat Can
2024-03-11 17:28:00,46.12,Apple Watch van Mithat Can
2024-03-11 19:33:00,64.02,Apple Watch van Mithat Can
2024-03-12 08:12:10,24.67,Apple Watch van Mithat Can
2024-03-12 09:30:14,32.68,Apple Watch van Mithat Can
2024-03-12 11:28:27,19.59,Apple Watch van Mithat Can
2024-03-12 13:28:40,50.27,Apple Watch van Mithat Can
2024-03-12 15:56:35,29.92,Apple Watch van Mithat Can
2024-03-12 17:28:06,38.3,Apple Watch van Mithat Can
2024-03-12 19:32:33,51.27,Apple Watch van Mithat Can
2024-03-14 12:48:49,23.49,Apple Watch van Mithat Can
2024-03-14 13:42:36,18.64,Apple Watch van Mithat Can
2024-03-14 15:46:31,43.08,Apple Watch van Mithat Can
2024-03-14 18:41:36,19.3,Apple Watch van Mithat Can
2024-03-14 19:35:18,24.24,Apple Watch van Mithat Can
2024-03-14 21:35:35,15.57,Apple Watch van Mithat Can
2024-03-18 10:30:50,29.39,Apple Watch van Mithat Can
2024-03-18 11:28:08,35.76,Apple Watch van Mithat Can
2024-03-18 13:30:17,27.04,Apple Watch van Mithat Can
2024-03-18 15:28:15,51.4,Apple Watch van Mithat Can
2024-03-18 17:48:01,35.04,Apple Watch van Mithat Can
2024-03-18 19:31:46,59.71,Apple Watch van Mithat Can
2024-03-18 21:29:58,40.71,Apple Watch van Mithat Can
2024-03-20 16:09:53,36.77,Apple Watch van Mithat Can
2024-03-20 17:30:18,64.46,Apple Watch van Mithat Can
2024-03-20 19:32:45,70.62,Apple Watch van Mithat Can
2024-03-20 21:28:06,55.91,Apple Watch van Mithat Can
2024-03-21 14:08:28,31.72,Apple Watch van Mithat Can
2024-03-21 15:29:47,42.15,Apple Watch van Mithat Can
2024-03-21 17:31:18,35.69,Apple Watch van Mithat Can
2024-03-21 19:28:28,43.12,Apple Watch van Mithat Can
2024-03-23 23:45:54,49.33,Apple Watch van Mithat Can
2024-03-24 02:05:49,59.79,Apple Watch van Mithat Can
2024-03-25 13:35:48,13.23,Apple Watch van Mithat Can
2024-03-25 15:34:31,40.45,Apple Watch van Mithat Can
2024-03-25 18:15:04,18.54,Apple Watch van Mithat Can
2024-03-25 20:55:19,18.73,Apple Watch van Mithat Can
2024-03-26 13:56:59,36.66,Apple Watch van Mithat Can
2024-03-26 14:21:58,60.26,Apple Watch van Mithat Can
2024-03-26 17:41:52,65.38,Apple Watch van Mithat Can
2024-03-26 19:49:18,87.28,Apple Watch van Mithat Can
2024-03-26 22:29:04,65.88,Apple Watch van Mithat Can
2024-03-26 23:50:27,45.74,Apple Watch van Mithat Can
2024-03-27 01:38:34,39.99,Apple Watch van Mithat Can
2024-03-27 17:40:59,20.17,Apple Watch van Mithat Can
2024-03-27 20:44:02,30.5,Apple Watch van Mithat Can
2024-03-27 22:04:15,22.32,Apple Watch van Mithat Can
2024-03-28 00:33:09,29.7,Apple Watch van Mithat Can
2024-03-28 12:27:25,34.74,Apple Watch van Mithat Can
2024-03-28 15:40:07,37.08,Apple Watch van Mithat Can
2024-03-28 18:33:57,67.06,Apple Watch van Mithat Can
2024-03-28 19:32:41,45.56,Apple Watch van Mithat Can
2024-03-28 21:30:29,32.42,Apple Watch van Mithat Can
2024-03-29 17:24:38,35.8,Apple Watch van Mithat Can
2024-03-29 18:35:33,57.17,Apple Watch van Mithat Can
2024-03-29 20:11:48,49.61,Apple Watch van Mithat Can
2024-03-29 21:39:36,24.87,Apple Watch van Mithat Can
2024-03-29 23:28:22,53.87,Apple Watch van Mithat Can
2024-03-30 12:07:27,36.4,Apple Watch van Mithat Can
2024-03-30 13:42:54,42.14,Apple Watch van Mithat Can
2024-03-30 15:31:15,49.5,Apple Watch van Mithat Can
2024-03-30 17:32:44,107.03,Apple Watch van Mithat Can
2024-03-30 19:43:38,50.97,Apple Watch van Mithat Can
2024-03-30 21:28:16,63.21,Apple Watch van Mithat Can
2024-03-31 20:16:45,37.49,Apple Watch van Mithat Can
2024-03-31 20:30:31,21.48,Apple Watch van Mithat Can
2024-03-31 22:32:41,25.05,Apple Watch van Mithat Can
2024-04-01 00:44:39,32.14,Apple Watch van Mithat Can
2024-04-02 10:30:48,35.08,Apple Watch van Mithat Can
2024-04-02 12:30:00,36.4,Apple Watch van Mithat Can
2024-04-02 14:28:56,53.3,Apple Watch van Mithat Can
2024-04-02 16:55:00,20.43,Apple Watch van Mithat Can
2024-04-02 18:29:52,19.71,Apple Watch van Mithat Can
2024-04-02 20:28:19,39.06,Apple Watch van Mithat Can
2024-04-02 22:30:29,25.57,Apple Watch van Mithat Can
2024-04-03 13:11:51,30.83,Apple Watch van Mithat Can
2024-04-03 14:30:29,44.59,Apple Watch van Mithat Can
2024-04-03 16:32:26,38.22,Apple Watch van Mithat Can
2024-04-03 19:13:28,48.76,Apple Watch van Mithat Can
2024-04-03 20:42:57,54.09,Apple Watch van Mithat Can
2024-04-03 22:28:33,36.52,Apple Watch van Mithat Can
2024-04-04 11:54:41,17.51,Apple Watch van Mithat Can
2024-04-04 11:55:46,9.76,Apple Watch van Mithat Can
2024-04-04 12:34:52,38.26,Apple Watch van Mithat Can
2024-04-04 14:31:54,30.55,Apple Watch van Mithat Can
2024-04-04 16:30:15,37.32,Apple Watch van Mithat Can
2024-04-04 20:10:01,47.37,Apple Watch van Mithat Can
2024-04-05 22:20:28,39.93,Apple Watch van Mithat Can
2024-04-05 22:29:16,31.4,Apple Watch van Mithat Can
2024-04-06 01:55:20,39.56,Apple Watch van Mithat Can
2024-04-06 16:24:52,31.98,Apple Watch van Mithat Can
2024-04-06 16:28:49,38.36,Apple Watch van Mithat Can
2024-04-06 19:12:21,46.14,Apple Watch van Mithat Can
2024-04-06 22:03:37,83.89,Apple Watch van Mithat Can
2024-04-06 22:59:19,49.89,Apple Watch van Mithat Can
2024-04-07 02:39:52,36.96,Apple Watch van Mithat Can
2024-04-08 15:10:10,16.32,Apple Watch van Mithat Can
